StateFP,Year,monetary_drought,rate_drought,monetary_flood,rate_flood,monetary_smoke,rate_smoke,State,ObjectId
51,2015,489.2666153,6.138573652,113.6956994,1.426480784,2177.690998,23.51348063,Virginia,574
51,2016,725.5153175,9.04382665,199.7421961,2.48986307,1903.941318,22.79648033,Virginia,575
51,2017,1282.030226,15.87297602,163.2504356,2.021223991,1101.381064,14.88893287,Virginia,576
51,2018,991.1987962,12.2084692,341.6364111,4.20789212,2886.771941,34.45286593,Virginia,577
51,2019,149.0077362,1.824515171,460.9681691,5.64429364,3579.906898,42.70078613,Virginia,578
51,2020,693.3555871,8.450059949,271.2324895,3.30556332,2600.503191,33.6973554,Virginia,579
51,2010,1110.692748,14.56882519,132.7861587,1.741740312,1830.873644,19.93538399,Virginia,580
53,2007,1399.2531,22.79467877,207.6534204,3.382799733,1321.665212,30.16773826,Washington,581
53,2008,1967.520083,31.56051306,73.5386027,1.179614913,1521.094513,29.42420059,Washington,582
53,2009,1149.683244,18.15082595,237.3420523,3.747079297,2666.438618,38.72858269,Washington,583
54,2013,610.2217585,34.59446948,19.40734663,1.10023422,528.159448,29.65161087,West Virginia,584
53,2011,554.98755,8.552552697,344.7725356,5.313065634,1499.06035,27.56668348,Washington,585
53,2012,70.36960386,1.072856864,127.4771433,1.943519939,2276.436921,39.75961155,Washington,586
53,2013,776.7859252,11.72388571,101.0505734,1.525137537,2521.252954,47.43691976,Washington,587
53,2014,1688.208085,25.14175731,170.8564954,2.544492341,1929.603771,35.97543446,Washington,588
54,2014,511.2739712,29.04157779,28.67072229,1.628565229,288.5966759,15.02442788,West Virginia,589
53,2015,1057.070009,15.49589803,43.68746529,0.640427315,3203.829887,48.95641495,Washington,590
54,2015,40.20020393,2.291719468,51.2334701,2.92070013,513.6631815,28.69595143,West Virginia,591
53,2016,3269.713638,47.04506564,38.4290484,0.552922153,1942.93508,32.78926056,Washington,592
54,2016,309.4843893,17.7429339,33.01104511,1.892543894,349.2061725,20.04055196,West Virginia,593
53,2017,3066.144366,43.34310962,357.9638501,5.060187826,1540.665323,24.83468542,Washington,594
54,2017,217.4183115,12.55591896,28.53994005,1.648183043,145.7259094,8.807739772,West Virginia,595
53,2018,2415.209011,33.68156493,120.8851918,1.68581784,3315.333806,51.89059459,Washington,596
54,2018,45.45965751,2.643033001,81.51493064,4.739293333,532.7192718,30.26751517,West Virginia,597
53,2019,3040.736601,41.90377413,26.13908607,0.360217442,3006.645296,46.46004069,Washington,598
54,2019,34.04339165,1.990442423,76.99292241,4.50160726,720.8751692,40.91544626,West Virginia,599
54,2020,179.1830055,10.52789075,37.99874107,2.232614601,597.7757896,34.66328588,West Virginia,600
55,2007,1046.068291,19.62517686,67.95331442,1.274864964,2656.98513,47.69372734,Wisconsin,601
55,2009,780.5316584,14.49239746,54.77186419,1.01696788,2223.759187,40.51234811,Wisconsin,602
55,2010,376.7175497,6.96672721,57.21148733,1.058025637,2355.521859,43.87145272,Wisconsin,603
55,2011,737.6626543,13.59100736,88.0549631,1.622361718,2612.216193,45.30459269,Wisconsin,604
55,2012,242.0234376,4.442951649,20.71508681,0.380277753,3373.702242,58.14983461,Wisconsin,605
55,2013,957.5518455,17.50781006,126.8031146,2.318459158,3443.002604,62.1032923,Wisconsin,606
55,2014,400.2165135,7.290920481,91.97761259,1.675596675,2662.757429,49.07441938,Wisconsin,607
55,2015,198.8359892,3.612463494,27.29976662,0.495983703,2912.570523,54.8699094,Wisconsin,608
55,2016,941.7387187,17.05598506,47.1459823,0.853868651,2899.884344,54.00406611,Wisconsin,609
55,2017,85.68141967,1.54544135,100.4971962,1.812674476,2115.505783,38.32978705,Wisconsin,610
55,2018,55.75501988,1.00181254,296.6991791,5.331124604,2782.823693,51.08561036,Wisconsin,611
55,2019,154.2711881,2.761816527,583.2105129,10.44083768,3004.616186,55.39360737,Wisconsin,612
55,2020,7.807358053,0.139370693,461.6123962,8.240334178,2222.8898,40.01410514,Wisconsin,613
55,2008,1152.666529,21.50920137,88.94697862,1.659784877,2690.697643,47.74899486,Wisconsin,614
56,2007,172.8316768,34.01313217,7.00459191,1.37849794,226.8280654,44.89322467,Wyoming,615
56,2009,91.57453327,17.21783931,2.388552197,0.449095468,129.4821341,26.92911232,Wyoming,616
56,2010,65.6309443,12.23986133,4.004579182,0.746835116,40.61997846,8.691680973,Wyoming,617
56,2011,61.55242702,11.42936269,20.91458051,3.883523977,51.58238027,11.52734488,Wyoming,618
56,2012,174.2048567,31.86317593,15.36643444,2.810618563,203.9631562,39.92845654,Wyoming,619
56,2013,308.2572232,55.85375758,4.236007935,0.767530953,261.3256908,47.30531235,Wyoming,620
56,2014,149.4666434,27.08202737,9.594918043,1.738513873,202.4409607,39.64555565,Wyoming,621
56,2015,53.0150486,9.561221854,13.33589856,2.4051187,225.4818538,43.10116408,Wyoming,622
56,2016,47.42930114,8.578101508,9.551171991,1.72743264,281.1487637,51.15790889,Wyoming,623
56,2017,143.4785409,26.21048263,16.96323408,3.09882265,271.1178237,49.27226294,Wyoming,624
56,2018,79.23806661,14.51195743,14.3158167,2.621852494,301.8048956,51.5643393,Wyoming,625
56,2019,28.88446601,5.284979953,10.44913018,1.911873445,223.9604642,40.40927886,Wyoming,626
56,2020,68.87818617,12.55112901,5.262137881,0.958877913,146.5572246,28.65633995,Wyoming,627
56,2008,91.56617248,17.65162171,8.179545273,1.576807624,236.7616689,46.69211467,Wyoming,628
Contiguous_US,2019,33389.76268,10.71427212,17523.10512,5.622900598,130109.9102,46.75768993,NA,629
Contiguous_US,2007,91760.64241,32.27900313,9281.182411,3.264878146,111032.4126,41.24484126,NA,630
Contiguous_US,2008,98372.71114,34.27971957,10503.5903,3.660162721,123019.9568,42.2300961,NA,631
Contiguous_US,2009,71170.7113,24.5848922,9249.562414,3.195127472,71245.72323,24.83118464,NA,632
Contiguous_US,2010,48908.20399,16.75310108,11219.08761,3.84300574,82253.19252,29.51109701,NA,633
Contiguous_US,2011,75443.13678,25.63892014,12434.3886,4.225756113,119487.8222,45.04500094,NA,634
Contiguous_US,2012,98289.82757,33.13855179,9454.069141,3.187452533,137650.4166,54.07749157,NA,635
Contiguous_US,2013,92076.8649,30.81038907,9053.085522,3.029306955,125427.9323,49.97592566,NA,636
Contiguous_US,2014,70116.18985,23.27544248,9328.2747,3.096570446,90485.86884,36.50354527,NA,637
Contiguous_US,2015,39169.37863,12.89877609,10068.46982,3.315624153,90950.48296,35.60041959,NA,638
Contiguous_US,2016,65126.34936,21.27873846,10463.45655,3.418726177,96104.71266,36.2113204,NA,639
Contiguous_US,2017,65416.42525,21.22575182,12117.47178,3.931771688,87982.76564,33.52258777,NA,640
Contiguous_US,2018,53172.64618,17.15134237,13253.44266,4.275023888,128447.2692,47.035739,NA,641
Contiguous_US,2020,39885.9507,12.74817995,15120.21845,4.832660681,123933.1606,45.71376143,NA,642
53,2020,3829.060508,52.17885391,18.06672207,0.246196384,2438.16646,39.84093259,Washington,643
53,2010,2177.777115,33.99348605,22.33908144,0.348696498,1862.486517,31.34930865,Washington,644
54,2007,810.7254534,46.53058987,19.57717697,1.123607984,683.233321,36.94968125,West Virginia,645
54,2008,649.3927337,37.14435604,18.42981727,1.054159769,646.1688895,35.13010302,West Virginia,646
54,2009,409.5487318,23.33097527,15.88801014,0.905100524,78.65982618,3.460237211,West Virginia,647
54,2010,329.4600593,18.70146006,32.54588829,1.847433742,344.1065082,16.89948322,West Virginia,648
54,2011,490.8671628,27.81833884,41.97797984,2.378968804,668.2478771,36.73209473,West Virginia,649
54,2012,336.212852,19.03903612,28.64072998,1.621865105,759.6010242,43.25115761,West Virginia,650
46,2012,88.27433851,11.15931218,220.9988313,27.93784685,404.5656364,50.33708912,South Dakota,651
46,2009,59.69900721,7.78634986,113.8935557,14.85477083,283.0329746,36.61807986,South Dakota,652
46,2014,75.37250097,9.362672582,43.63522989,5.42031066,418.584189,49.76051537,South Dakota,653
46,2015,34.2353048,4.230334608,46.67738606,5.76775825,428.7519617,52.66183436,South Dakota,654
46,2016,26.55728677,3.249169107,28.22883881,3.453676266,435.3697264,52.20527401,South Dakota,655
46,2017,67.93275241,8.220292543,13.19505331,1.596684876,402.6354845,49.9665021,South Dakota,656
46,2018,93.00057739,11.18737454,136.7602068,16.45137802,516.4578004,64.79652138,South Dakota,657
46,2019,26.04259828,3.106804389,590.6120942,70.4582633,491.4724426,58.6129865,South Dakota,658
46,2020,11.19913991,1.327762771,625.9601673,74.21343188,400.7356958,48.13423307,South Dakota,659
46,2013,204.3606888,25.5777761,28.2159423,3.531506273,472.2772109,58.00030822,South Dakota,660
47,2007,3631.240173,61.89324879,48.32358101,0.823658937,3110.417718,50.60857639,Tennessee,661
47,2009,2313.416661,38.61668404,124.5126096,2.078425467,527.8513222,7.949518297,Tennessee,662
47,2010,464.5119982,7.692677986,283.4191461,4.693640282,961.1811034,14.39487786,Tennessee,663
47,2011,2447.098404,40.22281895,350.6139443,5.7630217,2869.873071,47.03272547,Tennessee,664
47,2008,5689.358137,95.86047786,101.4707848,1.709689861,2500.702469,41.63431399,Tennessee,665
47,2015,927.628561,14.76738081,92.97914291,1.480181259,1143.053574,17.54124809,Tennessee,666
47,2012,2295.834625,37.39462498,182.5117969,2.972757762,3230.642008,52.68220069,Tennessee,667
47,2013,2699.646607,43.67225752,135.045876,2.184640856,2216.668066,35.79864372,Tennessee,668
47,2014,674.2795441,10.82307486,91.12531293,1.462681304,1051.767752,16.14770408,Tennessee,669
47,2019,534.9693844,8.206639741,186.9031657,2.867167715,2800.209694,42.97966315,Tennessee,670
47,2016,1358.857704,21.43949651,138.7754488,2.189541806,1446.75675,21.31695135,Tennessee,671
47,2017,2723.881573,42.54987516,122.2881898,1.91026925,2114.254396,34.07598465,Tennessee,672
47,2018,1113.041334,17.21508135,168.0810326,2.599659654,2380.953914,35.71333024,Tennessee,673
47,2020,1103.981204,16.77837438,114.054646,1.733409539,2905.654116,44.00763747,Tennessee,674
48,2012,23519.71521,95.01941641,605.0509479,2.444399835,14235.89971,58.23145412,Texas,675
48,2007,7985.913312,35.27287066,1523.795091,6.730429575,5664.784094,17.36640932,Texas,676
48,2008,4592.847811,19.8879793,1062.585615,4.601215104,7595.866981,22.65894197,Texas,677
48,2009,7401.408595,31.41291627,645.923841,2.741417566,6950.290817,18.62449726,Texas,678
48,2010,7443.136414,31.04257468,1041.693832,4.344520478,7928.067403,23.4209863,Texas,679
48,2013,10300.79969,41.0141861,475.597389,1.893662668,13757.1208,53.97715099,Texas,680
48,2014,7954.90401,31.12144221,618.1301555,2.418269522,9854.961317,35.27779968,Texas,681
48,2015,1949.679882,7.490886347,1514.723271,5.819734805,9193.470019,27.50602521,Texas,682
48,2016,3972.560745,15.02678115,1628.521259,6.160115382,10459.80856,35.56049626,Texas,683
48,2017,5188.691708,19.37550938,1034.841346,3.864283973,10753.60159,35.94265642,Texas,684
48,2018,3469.128091,12.80955829,892.6061166,3.29589735,11147.28315,41.57000567,Texas,685
48,2019,4300.423713,15.68777897,1263.109243,4.607773545,11261.13615,41.33326379,Texas,686
48,2020,4501.236956,16.20744905,800.0524995,2.880721511,13196.8313,48.3932078,Texas,687
48,2011,11409.70238,46.85997878,581.5197067,2.388318311,12291.65524,48.25182861,Texas,688
49,2007,887.6960023,35.97029288,25.97861546,1.052678399,779.8581396,29.38279669,Utah,689
49,2009,707.5151329,27.34622269,23.88936467,0.923349701,786.296333,27.01313212,Utah,690
49,2010,275.3090564,10.4392161,38.02401174,1.441801009,459.9072493,25.57859164,Utah,691
49,2011,24.1036026,0.900272019,146.6823015,5.478598942,60.26646145,10.2261558,Utah,692
49,2008,511.1803394,20.20573444,25.87725317,1.022865837,1092.548003,39.35714935,Utah,693
49,2013,1080.06419,39.0944253,48.16166437,1.743278416,1509.613695,45.01897933,Utah,694
49,2014,688.7927424,24.5722072,62.25253775,2.220816455,879.486605,21.54100644,Utah,695
49,2015,834.6525757,29.29422838,34.26410585,1.202584849,881.1433046,26.62333342,Utah,696
49,2016,1495.535784,51.39299729,28.54246962,0.980841167,1131.458022,35.34771296,Utah,697
49,2017,443.0333348,14.91949944,94.93794895,3.197110837,1129.906697,36.49414307,Utah,698
49,2018,933.7104207,30.89902163,50.89051868,1.68410591,1412.957006,50.04865714,Utah,699
49,2019,637.9344147,20.77276356,28.16291218,0.917055895,870.8539934,32.79458768,Utah,700
